Date,Ticker,Close,Volume
2022-02-14,AFYA,13.6919,168300
2022-02-14,AGRO,7.2076,505860
2022-02-14,AMX,16.4543,2502489
2022-02-14,ARCO,6.3586,860400
2022-02-14,ASR,180.4583,24900
2022-02-14,AVAL,3.0259,38200
2022-02-14,BAK,19.6061,281521
2022-02-14,BAP,140.6723,563300
2022-02-14,BBAR,2.3052,201064
2022-02-14,BBD,2.8078,43895075
2022-02-14,BCH,15.068,60138
2022-02-14,BLX,12.6333,62400
2022-02-14,BMA,10.438,113074
2022-02-14,BRFS,3.5006,2329318
2022-02-14,BSAC,15.764,320000
2022-02-14,BSBR,5.0745,1822300
2022-02-14,BVN,8.768,1014400
2022-02-14,CAAP,5.7,56900
2022-02-14,CBDBY,4.0833,850900
2022-02-14,CCU,14.3324,141900
2022-02-14,CEG,46.6287,2155000
2022-02-14,CEPU,2.8604,117600
2022-02-14,CIB,19.9398,409700
2022-02-14,CINT,15.07,74700
2022-02-14,CPA,77.5674,963800
2022-02-14,CPAC,4.9461,9407
2022-02-14,CX,5.3182,8606900
2022-02-14,DESP,12.29,182221
2022-02-14,DLO,31.2949,631000
2022-02-14,EC,7.9924,911500
2022-02-14,EDN,5.95,5892
2022-02-14,ERJ,14.4356,1670300
2022-02-14,FMX,68.5053,507000
2022-02-14,GGAL,7.2777,538215
2022-02-14,GGB,3.2904,12198942
2022-02-14,GLOB,254.07,262002
2022-02-14,GPRK,12.1932,494100
2022-02-14,IFS,26.2999,49077
2022-02-14,IRS,2.8229,22780
2022-02-14,ITUB,3.7116,52519060
2022-02-14,KOF,45.8538,87500
2022-02-14,LVRO,9.66,200
2022-02-14,MELI,1119.01,479554
2022-02-14,NEXA,8.2396,128999
2022-02-14,NU,8.68,6393397
2022-02-14,OMAB,48.0379,74467
2022-02-14,PAAS,22.1262,2572800
2022-02-14,PAC,124.1518,56400
2022-02-14,PAGS,16.987,1757300
2022-02-14,PAM,19.89,105367
2022-02-14,PAX,14.4359,172900
2022-02-14,PBR,5.3972,35718100
2022-02-14,PSMT,66.9811,122437
2022-02-14,SCCO,56.14,1211503
2022-02-14,SGML,9.81,233500
2022-02-14,SID,3.5888,4775700
2022-02-14,SQM,57.9115,1413700
2022-02-14,STIX,9.86,0
2022-02-14,STN,51.0514,72601
2022-02-14,SUPV,1.7275,190300
2022-02-14,TGLS,19.5915,197500
2022-02-14,TGS,4.87,24968
2022-02-14,TS,22.7928,2669100
2022-02-14,TV,8.2836,1362500
2022-02-14,TX,31.8324,297000
2022-02-14,UGP,2.5182,711419
2022-02-14,VALE,12.9295,24138490
2022-02-14,VINP,10.3008,85600
2022-02-14,VIST,7.05,647300
2022-02-14,VLRS,18.86,560151
2022-02-14,VSTA,6.01,119507
2022-02-14,VTEX,8.18,2082934
2022-02-14,VTRU,14.65,25373
2022-02-14,XP,30.0733,2789400
2022-02-14,YPF,4.09,2038552
2022-02-14,ZENV,5.47,50600
2022-02-15,ABEV,2.4735,38617600
2022-02-15,AFYA,13.5339,231500
2022-02-15,AGRO,7.3945,446613
2022-02-15,AMX,16.6588,1908938
2022-02-15,ARCO,6.4874,497500
2022-02-15,ASR,183.1969,25200
2022-02-15,AVAL,3.0656,92400
2022-02-15,BAK,19.3844,259389
2022-02-15,BAP,146.4114,325800
2022-02-15,BBAR,2.3419,202512
2022-02-15,BBD,2.8641,27270413
2022-02-15,BCH,15.4793,51949
2022-02-15,BLX,12.6413,85200
2022-02-15,BMA,10.6229,104408
2022-02-15,BRFS,3.5589,2766685
2022-02-15,BSAC,16.1319,553600
2022-02-15,BSBR,5.1241,1021900
2022-02-15,BVN,8.9024,1335300
2022-02-15,CAAP,5.74,113800
2022-02-15,CBDBY,4.1522,1247500
2022-02-15,CCU,14.5075,105500
2022-02-15,CEG,46.5221,2359800
2022-02-15,CEPU,2.9448,129500
2022-02-15,CIB,20.0222,165600
2022-02-15,CINT,15.02,33800
2022-02-15,CPA,82.1882,674300
2022-02-15,CPAC,5.0213,32375
2022-02-15,CX,5.5934,8408200
2022-02-15,DESP,12.55,281183
2022-02-15,DLO,32.4095,1275700
2022-02-15,EC,7.9334,1801400
2022-02-15,EDN,6.15,17517
2022-02-15,ERJ,15.3347,2036400
2022-02-15,FMX,69.6197,434100
2022-02-15,GGAL,7.4151,318377
2022-02-15,GGB,3.3028,8386434
2022-02-15,GLOB,266.95,354098
2022-02-15,GPRK,11.8612,278400
2022-02-15,IFS,27.0938,32505
2022-02-15,IRS,2.8609,527860
2022-02-15,ITUB,3.7703,45181510
2022-02-15,KOF,46.7555,87800
2022-02-15,LVRO,9.64,77200
2022-02-15,MELI,1170.3,467637
2022-02-15,NEXA,8.4258,35267
2022-02-15,NU,9.15,7194546
2022-02-15,OMAB,49.0048,44940
2022-02-15,PAAS,22.0616,2119000
2022-02-15,PAC,127.9621,32800
2022-02-15,PAGS,18.2566,3361300
2022-02-15,PAM,19.9,87444
2022-02-15,PAX,15.0167,193600
2022-02-15,PBR,5.3161,27568600
2022-02-15,PSMT,67.3509,81429
2022-02-15,SCCO,57.0035,1027556
2022-02-15,SGML,10.6,237400
2022-02-15,SID,3.4463,4591447
2022-02-15,SQM,59.0456,1977000
2022-02-15,STIX,9.9,12500
2022-02-15,STN,51.3905,49124
2022-02-15,SUPV,1.7848,211400
2022-02-15,TGLS,21.4306,163900
2022-02-15,TGS,4.93,101794
2022-02-15,TS,23.2817,2809300
2022-02-15,TV,8.3698,1372600
2022-02-15,TX,32.4313,353500
2022-02-15,UGP,2.6075,778518
2022-02-15,VALE,12.6708,35562594
2022-02-15,VINP,10.1671,34500
2022-02-15,VIST,6.89,416900
2022-02-15,VLRS,19.61,465781
2022-02-15,VSTA,6.1,410047
2022-02-15,VTEX,8.68,1212065
2022-02-15,VTRU,14.43,82039
2022-02-15,XP,31.8106,4116900
2022-02-15,YPF,4.14,2714994
2022-02-15,ZENV,5.55,87200
2022-02-16,ABEV,2.4651,18249000
2022-02-16,AFYA,13.9091,510300
2022-02-16,AGRO,7.6169,439480
2022-02-16,AMX,16.8099,2990026
2022-02-16,ARCO,6.5886,301300
2022-02-16,ASR,185.1164,27000
2022-02-16,AVAL,3.1054,51900
2022-02-16,BAK,19.4229,354642
2022-02-16,BAP,145.3997,359900
2022-02-16,BBAR,2.5181,537293
2022-02-16,BBD,2.9063,29461108
2022-02-16,BCH,15.6453,41115
2022-02-16,BLX,12.6172,99800
2022-02-16,BMA,11.1313,200923
2022-02-16,BRFS,3.5978,3588682
2022-02-16,BSAC,16.108,645400
2022-02-16,BSBR,5.2315,948900
2022-02-16,BVN,9.3922,2456500
2022-02-16,CAAP,5.8,145000
2022-02-16,CBDBY,4.2309,992300
2022-02-16,CCU,14.7088,113000
2022-02-16,CEG,45.7468,5855300
2022-02-16,CEPU,3.0798,237100
2022-02-16,CIB,20.4049,143400
2022-02-16,CINT,15.18,26900
2022-02-16,CPA,84.7301,558600
2022-02-16,CPAC,5.1343,5019
2022-02-16,CX,5.6131,7002200
2022-02-16,DESP,12.55,624592
2022-02-16,DLO,31.8474,522800
2022-02-16,EC,8.2177,2851100
2022-02-16,EDN,6.2,14273
2022-02-16,ERJ,15.6444,2649600
2022-02-16,FMX,70.9606,299300
2022-02-16,GGAL,7.8599,875204
2022-02-16,GGB,3.3152,8454852
2022-02-16,GLOB,269.04,344714
2022-02-16,GPRK,12.077,201100
2022-02-16,IFS,26.6638,13882
2022-02-16,IRS,2.9119,51579
2022-02-16,ITUB,3.7483,46037310
2022-02-16,KOF,47.0093,71500
2022-02-16,LVRO,9.64,1700
2022-02-16,MELI,1133.84,558978
2022-02-16,NEXA,8.2024,567278
2022-02-16,NU,9.05,9465786
2022-02-16,OMAB,49.3966,36046
2022-02-16,PAAS,22.4587,2301000
2022-02-16,PAC,130.3382,42800
2022-02-16,PAGS,17.3806,5506700
2022-02-16,PAM,20.4,144727
2022-02-16,PAX,14.4768,547400
2022-02-16,PBR,5.486,30170000
2022-02-16,PSMT,67.7208,51086
2022-02-16,SCCO,58.1042,962275
2022-02-16,SGML,10.25,118600
2022-02-16,SID,3.5006,3089416
2022-02-16,SQM,59.5406,1061400
2022-02-16,STIX,9.9,800
2022-02-16,STN,50.8673,37195
2022-02-16,SUPV,1.8611,341500
2022-02-16,TGLS,21.479,115100
2022-02-16,TGS,5.25,113991
2022-02-16,TS,23.4126,3061500
2022-02-16,TV,8.6363,1372600
2022-02-16,TX,28.8303,3902500
2022-02-16,UGP,2.7415,1423729
2022-02-16,VALE,12.8925,20295760
2022-02-16,VINP,10.2457,27900
2022-02-16,VIST,7.2,520700
2022-02-16,VLRS,19.83,601530
2022-02-16,VSTA,5.95,191046
2022-02-16,VTEX,8.52,1066875
2022-02-16,VTRU,14.43,27171
2022-02-16,XP,32.1796,2801300
2022-02-16,YPF,4.39,2420689
2022-02-16,ZENV,5.4,277800
2022-02-17,ABEV,2.398,17709300
2022-02-17,AFYA,13.7215,229800
2022-02-17,AGRO,7.3678,444499
2022-02-17,AMX,16.3388,4129582
2022-02-17,ARCO,6.3862,428500
2022-02-17,ASR,183.7347,26700
2022-02-17,AVAL,3.0883,29100
2022-02-17,BAK,19.0181,310347
2022-02-17,BAP,142.3738,686800
2022-02-17,BBAR,2.4814,557282
2022-02-17,BBD,2.843,23883308
2022-02-17,BCH,15.4649,81923
2022-02-17,BLX,12.3995,61700
2022-02-17,BMA,10.8232,161219
2022-02-17,BRFS,3.5686,3203919
2022-02-17,BSAC,15.4361,342500
2022-02-17,BSBR,5.0993,993300
2022-02-17,BVN,9.517,1894600
2022-02-17,CAAP,5.77,38000
2022-02-17,CBDBY,4.0833,740900
2022-02-17,CCU,14.6125,78700
2022-02-17,CEG,43.8956,3142600
2022-02-17,CEPU,3.0544,164900
2022-02-17,CIB,20.2577,140100
2022-02-17,CINT,15.0,39100
2022-02-17,CPA,82.1271,616700
2022-02-17,CPAC,5.0891,3010
2022-02-17,CX,5.5344,6393100
2022-02-17,DESP,12.43,221451
2022-02-17,DLO,30.6375,761000
2022-02-17,EC,8.2231,769300
2022-02-17,EDN,6.13,13104
2022-02-17,ERJ,14.9351,1280000
2022-02-17,FMX,70.2177,244300
2022-02-17,GGAL,7.6254,325427
2022-02-17,GGB,3.1048,14309946
2022-02-17,GLOB,258.73,355818
2022-02-17,GPRK,11.9691,68700
2022-02-17,IFS,27.3585,120747
2022-02-17,IRS,2.9055,9533
2022-02-17,ITUB,3.6749,73599680
2022-02-17,KOF,46.8342,54700
2022-02-17,LVRO,9.63,300
2022-02-17,MELI,1021.07,722281
2022-02-17,NEXA,8.2024,167751
2022-02-17,NU,10.09,23494461
2022-02-17,OMAB,49.3382,14497
2022-02-17,PAAS,22.7172,2865500
2022-02-17,PAC,129.5744,131700
2022-02-17,PAGS,16.0717,7954700
2022-02-17,PAM,20.58,85383
2022-02-17,PAX,14.2642,275400
2022-02-17,PBR,5.3933,21535700
2022-02-17,PSMT,67.294,68872
2022-02-17,SCCO,56.9528,1004198
2022-02-17,SGML,9.77,121600
2022-02-17,SID,3.2496,4387906
2022-02-17,SQM,56.6694,1242200
2022-02-17,STIX,9.9,300
2022-02-17,STN,50.2181,67785
2022-02-17,SUPV,1.7752,220100
2022-02-17,TGLS,20.3755,119700
2022-02-17,TGS,5.18,77544
2022-02-17,TS,22.8976,3165400
2022-02-17,TV,8.5031,1173700
2022-02-17,TX,27.5127,1712300
2022-02-17,UGP,2.67,616548
2022-02-17,VALE,12.2716,38657441
2022-02-17,VINP,10.2064,24400
2022-02-17,VIST,7.19,219100
2022-02-17,VLRS,20.52,567023
2022-02-17,VSTA,5.75,337498
2022-02-17,VTEX,7.93,1078557
2022-02-17,VTRU,14.43,27682
2022-02-17,XP,31.1265,2543100
2022-02-17,YPF,4.32,1457495
2022-02-17,ZENV,5.48,79300
2022-02-18,ABEV,2.4148,15327200
2022-02-18,AFYA,13.4648,881200
2022-02-18,AGRO,7.439,771408
2022-02-18,AMX,16.1699,1471687
2022-02-18,ARCO,6.561,1001100
2022-02-18,ASR,182.0385,50400
2022-02-18,AVAL,3.0827,39200
2022-02-18,BAK,18.8446,243284
2022-02-18,BAP,141.5644,293800
2022-02-18,BBAR,2.5768,457562
2022-02-18,BBD,2.8993,31544596
2022-02-18,BCH,15.2556,73270
2022-02-18,BLX,12.6091,82100
2022-02-18,BMA,11.1159,151197
2022-02-18,BRFS,3.5492,2602146
2022-02-18,BSAC,15.5161,421700
2022-02-18,BSBR,5.1571,1036400
2022-02-18,BVN,9.4114,751800
2022-02-18,CAAP,5.82,62200
2022-02-18,CBDBY,4.0538,946300
2022-02-18,CCU,14.4549,222200
2022-02-18,CEG,44.0119,2018700
2022-02-18,CEPU,3.1557,202500
2022-02-18,CIB,20.1046,227900
2022-02-18,CINT,14.65,105200
2022-02-18,CPA,81.4458,293500
2022-02-18,CPAC,5.1117,1708
2022-02-18,CX,5.4853,4146200
2022-02-18,DESP,12.27,262564
2022-02-18,DLO,30.0564,749400
2022-02-18,EC,8.1319,737500
2022-02-18,EDN,6.09,4964
2022-02-18,ERJ,14.9152,1560500
2022-02-18,FMX,69.8371,281000
2022-02-18,GGAL,7.8275,609952
2022-02-18,GGB,3.0801,9113454
2022-02-18,GLOB,259.45,417939
2022-02-18,GPRK,11.413,144600
2022-02-18,IFS,26.639,83701
2022-02-18,IRS,2.8991,6007
2022-02-18,ITUB,3.7116,64927280
2022-02-18,KOF,46.7467,119500
2022-02-18,LVRO,9.63,200
2022-02-18,MELI,937.26,1178960
2022-02-18,NEXA,7.8951,105729
2022-02-18,NU,9.85,39674871
2022-02-18,OMAB,49.58,37603
2022-02-18,PAAS,22.0893,3409300
2022-02-18,PAC,131.5093,110900
2022-02-18,PAGS,15.4812,5492200
2022-02-18,PAM,20.3,50272
2022-02-18,PAX,13.9779,228200
2022-02-18,PBR,5.4088,24577200
2022-02-18,PSMT,67.6923,184995
2022-02-18,SCCO,57.2241,888792
2022-02-18,SGML,9.67,89700
2022-02-18,SID,3.2157,4002566
2022-02-18,SQM,55.3192,1238300
2022-02-18,STIX,9.87,3100
2022-02-18,STN,49.7821,60082
2022-02-18,SUPV,1.8516,310500
2022-02-18,TGLS,19.6883,148600
2022-02-18,TGS,5.26,65846
2022-02-18,TS,22.4349,2970400
2022-02-18,TV,8.2366,1364100
2022-02-18,TX,27.8121,1315600
2022-02-18,UGP,2.6254,850708
2022-02-18,VALE,12.3011,26247480
2022-02-18,VINP,10.1514,38100
2022-02-18,VIST,6.9,601300
2022-02-18,VLRS,20.86,834333
2022-02-18,VSTA,5.59,152230
2022-02-18,VTEX,7.66,4457863
2022-02-18,VTRU,14.43,38899
2022-02-18,XP,30.7574,3602100
2022-02-18,YPF,4.29,1623288
2022-02-18,ZENV,5.07,157800
2022-02-22,ABEV,2.4232,19762200
2022-02-22,AFYA,13.4056,184200
2022-02-22,AGRO,7.4479,662917
2022-02-22,AMX,16.3121,2286676
2022-02-22,ARCO,6.5978,798700
2022-02-22,ASR,181.4842,46900
2022-02-22,AVAL,3.0713,42900
2022-02-22,BAK,17.9385,289640
2022-02-22,BAP,139.3939,290500
2022-02-22,BBAR,2.6355,841594
2022-02-22,BBD,2.8782,45875766
2022-02-22,BCH,15.335,115406
2022-02-22,BLX,12.4962,104700
2022-02-22,BMA,11.7707,466128
2022-02-22,BRFS,3.6367,6945195
2022-02-22,BSAC,15.3721,414200
2022-02-22,BSBR,5.1654,932200
2022-02-22,BVN,9.1041,1048200
2022-02-22,CAAP,5.69,107700
2022-02-22,CBDBY,4.2506,1738400
2022-02-22,CCU,14.7088,121500
2022-02-22,CEG,42.1994,2611100
2022-02-22,CEPU,3.4763,1028800
2022-02-22,CIB,20.1223,159300
2022-02-22,CINT,15.79,68200
2022-02-22,CPA,78.3273,382600
2022-02-22,CPAC,5.0289,5731
2022-02-22,CX,5.3968,7109400
2022-02-22,DESP,12.28,203821
2022-02-22,DLO,29.723,550900
2022-02-22,EC,8.266,2027400
2022-02-22,EDN,6.66,102970
2022-02-22,ERJ,13.7863,4346000
2022-02-22,FMX,70.725,502200
2022-02-22,GGAL,8.2399,1508050
2022-02-22,GGB,3.1048,12982158
2022-02-22,GLOB,251.73,301348
2022-02-22,GPRK,11.6869,292100
2022-02-22,IFS,26.0435,20415
2022-02-22,IRS,3.0199,59906
2022-02-22,ITUB,3.6991,41411040
2022-02-22,KOF,48.3487,112800
2022-02-22,LVRO,9.66,600
2022-02-22,MELI,887.86,1281325
2022-02-22,NEXA,7.411,85676
2022-02-22,NU,8.8,26025020
2022-02-22,OMAB,49.7717,59958
2022-02-22,PAAS,21.6922,2574200
2022-02-22,PAC,129.3708,62100
2022-02-22,PAGS,15.0186,4283800
2022-02-22,PAM,21.08,236639
2022-02-22,PAX,13.7326,242800
2022-02-22,PBR,5.5284,39064300
2022-02-22,PSMT,66.9147,96676
2022-02-22,SCCO,56.6395,937923
2022-02-22,SGML,9.83,145800
2022-02-22,SID,3.2971,6318424
2022-02-22,SQM,54.3832,1227800
2022-02-22,STIX,9.87,0
2022-02-22,STN,49.9371,75702
2022-02-22,SUPV,1.8707,593600
2022-02-22,TGLS,19.3107,320600
2022-02-22,TGS,5.42,257148
2022-02-22,TS,21.7627,6448000
2022-02-22,TV,8.2288,1883100
2022-02-22,TX,27.3779,992300
2022-02-22,UGP,2.7057,1444258
2022-02-22,VALE,12.7003,34551754
2022-02-22,VINP,9.656,53200
2022-02-22,VIST,6.94,1103900
2022-02-22,VLRS,20.78,1941645
2022-02-22,VSTA,5.76,104236
2022-02-22,VTEX,7.63,912069
2022-02-22,VTRU,14.43,12238
2022-02-22,XP,30.4604,3573800
2022-02-22,YPF,4.46,2928600
2022-02-22,ZENV,4.95,111100
2022-02-23,ABEV,2.4819,16907600
2022-02-23,AFYA,12.9515,205900
2022-02-23,AGRO,7.4123,851533
2022-02-23,AMX,15.9565,4094961
2022-02-23,ARCO,7.0672,3431000
2022-02-23,ASR,174.7411,50700
2022-02-23,AVAL,3.0883,36300
2022-02-23,BAK,18.1505,303266
2022-02-23,BAP,138.0787,265500
2022-02-23,BBAR,2.6429,633359
2022-02-23,BBD,2.9134,27900507
2022-02-23,BCH,14.8587,85167
2022-02-23,BLX,12.4962,71300
2022-02-23,BMA,11.8015,338629
2022-02-23,BRFS,3.6075,4048963
2022-02-23,BSAC,15.3082,233600
2022-02-23,BSBR,5.1985,1078100
2022-02-23,BVN,9.4786,1394100
2022-02-23,CAAP,5.65,61800
2022-02-23,CBDBY,4.349,1236800
2022-02-23,CCU,15.0065,302100
2022-02-23,CEG,41.7633,2791200
2022-02-23,CEPU,3.2991,558000
2022-02-23,CIB,20.7522,441500
2022-02-23,CINT,15.14,73900
2022-02-23,CPA,76.624,250000
2022-02-23,CPAC,5.1569,7940
2022-02-23,CX,5.0429,15089600
2022-02-23,DESP,11.86,251311
2022-02-23,DLO,28.0939,1052900
2022-02-23,EC,8.3679,985400
2022-02-23,EDN,7.43,56277
2022-02-23,ERJ,13.6164,2210800
2022-02-23,FMX,69.8462,366700
2022-02-23,GGAL,8.1833,805876
2022-02-23,GGB,3.0306,14096250
2022-02-23,GLOB,244.42,337813
2022-02-23,GPRK,12.0604,156900
2022-02-23,IFS,25.9194,25620
2022-02-23,IRS,2.95,43522
2022-02-23,ITUB,3.6844,34618980
2022-02-23,KOF,47.0006,195900
2022-02-23,LVRO,9.66,300
2022-02-23,MELI,920.57,1932768
2022-02-23,NEXA,7.411,105179
2022-02-23,NU,7.52,38506871
2022-02-23,OMAB,48.588,26983
2022-02-23,PAAS,22.4864,2957600
2022-02-23,PAC,122.4715,58800
2022-02-23,PAGS,14.8218,2807600
2022-02-23,PAM,21.08,139004
2022-02-23,PAX,13.7816,207100
2022-02-23,PBR,5.6211,40071500
2022-02-23,PSMT,66.1465,74434
2022-02-23,SCCO,56.0892,952718
2022-02-23,SGML,9.52,132000
2022-02-23,SID,3.1817,5909857
2022-02-23,SQM,53.8341,1196100
2022-02-23,STIX,9.87,2000
2022-02-23,STN,49.6465,52216
2022-02-23,SUPV,1.9088,276200
2022-02-23,TGLS,17.733,513900
2022-02-23,TGS,5.86,303091
2022-02-23,TS,21.6231,4359100
2022-02-23,TV,8.0093,1916000
2022-02-23,TX,27.7373,1047900
2022-02-23,UGP,2.6968,751813
2022-02-23,VALE,12.7669,30476289
2022-02-23,VINP,9.6324,43100
2022-02-23,VIST,7.9,4121400
2022-02-23,VLRS,20.56,952307
2022-02-23,VSTA,5.63,44497
2022-02-23,VTEX,7.44,773361
2022-02-23,VTRU,15.37,25807
2022-02-23,XP,30.1093,3315200
2022-02-23,YPF,4.44,2511788
2022-02-23,ZENV,4.9,679600
2022-02-24,ABEV,2.4148,49896700
2022-02-24,AFYA,13.3069,300100
2022-02-24,AGRO,8.133,1922766
2022-02-24,AMX,15.7432,2732205
2022-02-24,ARCO,7.0856,1708400
2022-02-24,ASR,171.8288,51800
2022-02-24,AVAL,3.0372,90900
2022-02-24,BAK,17.7264,307828
2022-02-24,BAP,133.5352,532700
2022-02-24,BBAR,2.496,1220179
2022-02-24,BBD,2.7515,80076950
2022-02-24,BCH,14.3535,92404
2022-02-24,BLX,12.1818,139500
2022-02-24,BMA,11.555,343649
2022-02-24,BRFS,3.3061,6159854
2022-02-24,BSAC,14.8443,446900
2022-02-24,BSBR,4.8844,1903500
2022-02-24,BVN,9.0753,3592600
2022-02-24,CAAP,5.66,116800
2022-02-24,CBDBY,4.3687,1564300
2022-02-24,CCU,14.4812,370800
2022-02-24,CEG,43.0965,2447900
2022-02-24,CEPU,3.1894,390700
2022-02-24,CIB,20.5167,313300
2022-02-24,CINT,16.23,264000
2022-02-24,CPA,75.6631,556600
2022-02-24,CPAC,4.8256,4555
2022-02-24,CX,4.9544,13968500
2022-02-24,DESP,11.71,331581
2022-02-24,DLO,29.2943,1141500
2022-02-24,EC,8.3518,1441200
2022-02-24,EDN,6.82,76806
2022-02-24,ERJ,13.7263,4709200
2022-02-24,FMX,68.768,406900
2022-02-24,GGAL,8.062,1149582
2022-02-24,GGB,2.9131,22627332
2022-02-24,GLOB,264.8,490867
2022-02-24,GPRK,11.9774,266400
2022-02-24,IFS,25.4232,34852
2022-02-24,IRS,2.931,18459
2022-02-24,ITUB,3.5744,71018750
2022-02-24,KOF,46.0289,136300
2022-02-24,LVRO,9.64,400
2022-02-24,MELI,1033.59,1273008
2022-02-24,NEXA,7.3458,52811
2022-02-24,NU,7.94,24248740
2022-02-24,OMAB,48.0879,40213
2022-02-24,PAAS,21.683,4683800
2022-02-24,PAC,119.5693,52700
2022-02-24,PAGS,15.4221,2448300
2022-02-24,PAM,20.99,102593
2022-02-24,PAX,13.4626,257600
2022-02-24,PBR,5.3856,54054500
2022-02-24,PSMT,68.8019,103252
2022-02-24,SCCO,55.9198,1198629
2022-02-24,SGML,9.84,275200
2022-02-24,SID,3.08,8475642
2022-02-24,SQM,54.7792,1608600
2022-02-24,STIX,9.87,1500
2022-02-24,STN,49.9178,125768
2022-02-24,SUPV,1.842,669400
2022-02-24,TGLS,18.8655,302600
2022-02-24,TGS,5.75,236596
2022-02-24,TS,21.1604,3936100
2022-02-24,TV,7.8683,1453100
2022-02-24,TX,27.7747,1394300
2022-02-24,UGP,2.7147,1115716
2022-02-24,VALE,12.619,53693930
2022-02-24,VINP,9.6717,35500
2022-02-24,VIST,8.18,1831000
2022-02-24,VLRS,20.01,1595545
2022-02-24,VSTA,5.65,86228
2022-02-24,VTEX,7.71,775496
2022-02-24,VTRU,15.01,6379
2022-02-24,XP,29.5243,6381800
2022-02-24,YPF,4.31,3256413
2022-02-24,ZENV,4.79,232100
2022-02-25,ABEV,2.4819,35697800
2022-02-25,AFYA,13.3859,77800
2022-02-25,AGRO,8.2576,1832807
2022-02-25,AMX,16.0365,2016206
2022-02-25,ARCO,7.2328,1582000
2022-02-25,ASR,176.1642,46400
2022-02-25,AVAL,3.108,45500
2022-02-25,BAK,17.7939,287980
2022-02-25,BAP,138.8604,133800
2022-02-25,BBAR,2.5401,648175
2022-02-25,BBD,2.7515,42569751
2022-02-25,BCH,15.0391,71455
2022-02-25,BLX,12.3592,217500
2022-02-25,BMA,11.478,282354
2022-02-25,BRFS,3.1797,3902699
2022-02-25,BSAC,15.2442,376200
2022-02-25,BSBR,4.9257,1103300
2022-02-25,BVN,9.3538,972600
2022-02-25,CAAP,5.58,127900
2022-02-25,CBDBY,4.4277,1034300
2022-02-25,CCU,14.525,243700
2022-02-25,CEG,42.6978,2040700
2022-02-25,CEPU,3.1894,174800
2022-02-25,CIB,20.7522,375100
2022-02-25,CINT,16.4,35500
2022-02-25,CPA,77.6809,290900
2022-02-25,CPAC,5.0052,2585
2022-02-25,CX,5.0527,8486600
2022-02-25,DESP,11.78,159067
2022-02-25,DLO,29.2276,571200
2022-02-25,EC,8.384,991000
2022-02-25,EDN,6.785,11567
2022-02-25,ERJ,13.7463,3446800
2022-02-25,FMX,72.4193,471500
2022-02-25,GGAL,7.9974,651568
2022-02-25,GGB,3.0059,21141792
2022-02-25,GLOB,274.32,396381
2022-02-25,GPRK,11.9442,97200
2022-02-25,IFS,26.6803,58405
2022-02-25,IRS,2.9818,83555
2022-02-25,ITUB,3.5744,51344260
2022-02-25,KOF,48.5588,143300
2022-02-25,LVRO,9.64,0
2022-02-25,MELI,1111.39,1178906
2022-02-25,NEXA,7.3831,112154
2022-02-25,NU,7.78,15139230
2022-02-25,OMAB,48.363,32132
2022-02-25,PAAS,21.5075,3902200
2022-02-25,PAC,122.0388,47600
2022-02-25,PAGS,15.6583,1837700
2022-02-25,PAM,21.6,76352
2022-02-25,PAX,13.618,171200
2022-02-25,PBR,5.4783,37419400
2022-02-25,PSMT,69.2855,82830
2022-02-25,SCCO,58.2398,977221
2022-02-25,SGML,10.49,184600
2022-02-25,SID,3.2496,4898186
2022-02-25,SQM,57.9655,1901600
2022-02-25,STIX,9.87,2500
2022-02-25,STN,48.6873,108069
2022-02-25,SUPV,1.8707,322200
2022-02-25,TGLS,19.8334,318100
2022-02-25,TGS,5.75,152099
2022-02-25,TS,22.1032,2735700
2022-02-25,TV,8.2288,1014100
2022-02-25,TX,29.519,965900
2022-02-25,UGP,2.6522,1098939
2022-02-25,VALE,13.1735,42396719
2022-02-25,VINP,10.1514,42400
2022-02-25,VIST,8.0,988700
2022-02-25,VLRS,20.67,560702
2022-02-25,VSTA,5.7,28311
2022-02-25,VTEX,8.01,1259355
2022-02-25,VTRU,15.0,15646
2022-02-25,XP,29.1192,3316900
2022-02-25,YPF,4.38,1374528
2022-02-25,ZENV,4.98,118200
2022-02-28,ABEV,2.4567,17996500
2022-02-28,AFYA,12.7343,117300
2022-02-28,AGRO,8.5068,1202556
2022-02-28,AMX,16.1076,4499510
2022-02-28,ARCO,7.1132,1852300
2022-02-28,ASR,178.6629,62600
2022-02-28,AVAL,3.0623,72100
2022-02-28,BAK,17.977,169241
2022-02-28,BAP,139.1088,296100
2022-02-28,BBAR,2.3712,393765
2022-02-28,BBD,2.7163,25325276
2022-02-28,BCH,15.3061,80723
2022-02-28,BLX,12.4559,198900
2022-02-28,BMA,11.1159,201445
2022-02-28,BRFS,3.0824,3423292
2022-02-28,BSAC,15.6121,725700
2022-02-28,BSBR,4.8514,957900
2022-02-28,BVN,9.5074,1643700
2022-02-28,CAAP,5.52,70400
2022-02-28,CBDBY,4.4769,613500
2022-02-28,CCU,13.9909,135500
2022-02-28,CEG,44.7106,5534900
2022-02-28,CEPU,3.1051,273900
2022-02-28,CIB,21.3292,781300
2022-02-28,CINT,16.67,42800
2022-02-28,CPA,74.1083,653700
2022-02-28,CPAC,4.9875,4220
2022-02-28,CX,5.0134,8837000
2022-02-28,DESP,11.51,368147
2022-02-28,DLO,31.1044,527800
